商店名稱,品項,菜單,價格
食在好味自助餐,便當,開會便當,100
食在好味自助餐,便當,低GI水煮豚肉便當,80
食在好味自助餐,便當,低GI水煮嫩胸便當,95
食在好味自助餐,便當,烤大雞腿便當,90
食在好味自助餐,便當,里肌豬排便當,80
